transaction_id,product_id,product_name,category,quantity,unit_price,discount_amount,subtotal
TXN-d54bb0aa,16,The Challenge Answer,Books,1,48.4,0.0,48.4
TXN-d54bb0aa,49,LavenderBlush Kitchen,Home & Garden,5,1135.14,0.0,5675.7
TXN-d54bb0aa,168,Luxury Haircare,Beauty,4,155.13,31.03,589.49
TXN-d54bb0aa,119,Weeks and Sons Organic Mix,Food & Beverage,1,9.99,0.0,9.99
TXN-d54bb0aa,11,Pro Apparel Kit,Sports,3,41.13,0.0,123.39
TXN-e4d7432a,96,Miller Group Pantry Mix,Food & Beverage,4,38.48,23.09,130.83
TXN-e4d7432a,197,Organic Snacks,Food & Beverage,3,97.91,14.69,279.04
TXN-e4d7432a,36,Allen-Hopkins Pantry Mix,Food & Beverage,1,35.12,3.51,31.61
TXN-e4d7432a,188,Modern Kitchen Set,Home & Garden,1,882.04,88.2,793.84
TXN-e4d7432a,179,Team Sports Champion,Sports,2,477.76,143.33,812.19
TXN-e4d7432a,13,Organic Beverages,Food & Beverage,4,52.25,0.0,209.0
TXN-e4d7432a,75,"Mahoney, Hill and Maxwell Beverages Mix",Food & Beverage,5,34.99,17.5,157.45
TXN-e4d7432a,87,Premium Accessories Pro,Electronics,1,374.41,18.72,355.69
TXN-e4d7432a,192,Designer Women Line,Clothing,2,108.51,0.0,217.02
TXN-d6f277de,6,Brennan-Garrison Snacks Mix,Food & Beverage,3,39.87,0.0,119.61
TXN-d6f277de,174,Nguyen and Sons Makeup Collection,Beauty,4,16.0,0.0,64.0
TXN-d6f277de,150,Luxury Makeup,Beauty,2,191.03,0.0,382.06
TXN-d6f277de,160,PaleTurquoise Lighting,Home & Garden,2,809.55,0.0,1619.1
TXN-d6f277de,13,Organic Beverages,Food & Beverage,5,52.25,0.0,261.25
TXN-d6f277de,99,SpringGreen Lighting,Home & Garden,2,640.31,0.0,1280.62
TXN-d6f277de,44,Organic Snacks,Food & Beverage,2,78.51,7.85,149.17
TXN-54af5275,103,LightGray Shoes Pants,Clothing,2,15.81,1.58,30.04
TXN-54af5275,102,Modern Decor Set,Home & Garden,3,1483.45,222.52,4227.83
TXN-54af5275,145,Organic Beverages,Food & Beverage,3,88.92,53.35,213.41
TXN-54af5275,18,Tablets Ultra,Electronics,1,188.17,0.0,188.17
TXN-54af5275,176,Apparel Champion,Sports,2,194.64,77.86,311.42
TXN-54af5275,52,Pro Team Sports Kit,Sports,3,378.48,227.09,908.35
TXN-1981fb92,35,Hughes-Miller Beverages Mix,Food & Beverage,2,24.62,0.0,49.24
TXN-1981fb92,198,Hayes-Thomas Skincare Kit,Beauty,2,16.12,0.0,32.24
TXN-1981fb92,165,Modern Outdoor Piece,Home & Garden,4,1298.96,519.58,4676.26
TXN-1981fb92,192,Designer Women Line,Clothing,1,108.51,16.28,92.23
TXN-1981fb92,32,Modern Kitchen Piece,Home & Garden,3,1350.49,0.0,4051.47
TXN-1981fb92,136,Pro Team Sports Equipment,Sports,2,281.72,0.0,563.44
TXN-213c1f0a,22,Moody-Taylor Beverages Mix,Food & Beverage,2,19.13,0.0,38.26
TXN-213c1f0a,63,LightGoldenRodYellow Decor,Home & Garden,4,198.57,0.0,794.28
TXN-213c1f0a,108,Luxury Skincare,Beauty,2,172.03,0.0,344.06
TXN-213c1f0a,190,FireBrick Accessrories Dress,Clothing,1,58.66,0.0,58.66
TXN-213c1f0a,111,Modern Outdoor Set,Home & Garden,2,1304.78,0.0,2609.56
TXN-213c1f0a,187,Fitness Champion,Sports,2,100.54,40.22,160.86
TXN-213c1f0a,50,Modern Outdoor Piece,Home & Garden,4,1091.79,0.0,4367.16
TXN-213c1f0a,165,Modern Outdoor Piece,Home & Garden,1,1298.96,129.9,1169.06
TXN-213c1f0a,3,The Soon No,Books,5,41.42,0.0,207.1
TXN-0f1592c2,112,Pro Outdoor Gear,Sports,2,425.16,0.0,850.32
TXN-0f1592c2,96,Miller Group Pantry Mix,Food & Beverage,3,38.48,0.0,115.44
TXN-0f1592c2,123,GreenYellow Decor,Home & Garden,1,276.78,13.84,262.94
TXN-0f1592c2,162,Adams-Lewis Tools Collection,Beauty,1,65.04,0.0,65.04
TXN-0f1592c2,75,"Mahoney, Hill and Maxwell Beverages Mix",Food & Beverage,5,34.99,8.75,166.2
TXN-0f1592c2,18,Tablets Ultra,Electronics,4,188.17,37.63,715.05
TXN-0f1592c2,177,Designer Women Line,Clothing,1,94.52,4.73,89.79
TXN-0f1592c2,64,Organic Pantry,Food & Beverage,4,60.89,0.0,243.56
TXN-c3edc6cc,95,Team Sports Champion,Sports,4,375.81,0.0,1503.24
TXN-c3edc6cc,196,Hopkins-Cook Tools Essentials,Beauty,1,35.27,3.53,31.74
TXN-c3edc6cc,114,Luxury Skincare,Beauty,5,27.43,13.72,123.43
TXN-c3edc6cc,97,Reyes Ltd Organic Mix,Food & Beverage,2,13.51,4.05,22.97
TXN-c3edc6cc,157,Luxury Fragrances,Beauty,3,109.88,16.48,313.16
TXN-a6ef80a0,125,Advanced analyzing flexibility,Books,3,20.84,3.13,59.39
TXN-a6ef80a0,21,Modern Outdoor Piece,Home & Garden,2,389.71,38.97,740.45
TXN-654b7c3e,103,LightGray Shoes Pants,Clothing,5,15.81,15.81,63.24
TXN-654b7c3e,89,Optional client-server data-warehouse,Books,1,15.45,0.77,14.68
TXN-654b7c3e,176,Apparel Champion,Sports,3,194.64,29.2,554.72
TXN-654b7c3e,185,Designer Shoes Collection,Clothing,5,148.39,148.39,593.56
TXN-3f11e8fa,42,Organic Beverages,Food & Beverage,4,68.26,0.0,273.04
TXN-3f11e8fa,167,"Smith, Hood and Charles Smartphones",Electronics,2,598.64,0.0,1197.28
TXN-3f11e8fa,71,The Writer Voice,Books,3,34.14,10.24,92.18
TXN-3f11e8fa,170,Designer Shoes Collection,Clothing,2,160.1,0.0,320.2
TXN-3f11e8fa,178,MediumAquaMarine Lighting,Home & Garden,3,1401.88,0.0,4205.64
TXN-3f11e8fa,47,Modern Kitchen Piece,Home & Garden,4,1341.68,536.67,4830.05
TXN-844c09a4,56,"Moon, Farmer and Hill Organic Mix",Food & Beverage,1,85.48,0.0,85.48
TXN-844c09a4,135,The Reveal No,Books,2,25.78,0.0,51.56
TXN-844c09a4,165,Modern Outdoor Piece,Home & Garden,5,1298.96,1298.96,5195.84
TXN-48a3db3c,136,Pro Team Sports Equipment,Sports,4,281.72,0.0,1126.88
TXN-48a3db3c,33,The During Author,Books,2,48.82,0.0,97.64
TXN-48a3db3c,134,Modern Decor Set,Home & Garden,2,1454.99,291.0,2618.98
TXN-48a3db3c,186,Tablets Plus,Electronics,3,1592.0,955.2,3820.8
TXN-48a3db3c,18,Tablets Ultra,Electronics,3,188.17,56.45,508.06
TXN-48a3db3c,188,Modern Kitchen Set,Home & Garden,1,882.04,132.31,749.73
TXN-48a3db3c,68,Pro Equipment Gear,Sports,3,455.17,136.55,1228.96
TXN-48a3db3c,83,Hunt-Harrison Gourmet Mix,Food & Beverage,5,40.45,0.0,202.25
TXN-48a3db3c,147,CornflowerBlue Accessrories Shirt,Clothing,5,212.24,0.0,1061.2
TXN-48a3db3c,119,Weeks and Sons Organic Mix,Food & Beverage,4,9.99,4.0,35.96
TXN-498e17a4,177,Designer Women Line,Clothing,2,94.52,18.9,170.14
TXN-045cc739,92,Luxury Fragrances,Beauty,5,168.24,0.0,841.2
TXN-045cc739,117,Gold Furniture,Home & Garden,2,346.37,0.0,692.74
TXN-045cc739,37,"Simmons, Murray and Salinas Organic Mix",Food & Beverage,2,45.33,18.13,72.53
TXN-045cc739,109,Barber-Benitez Skincare Essentials,Beauty,3,69.38,0.0,208.14
TXN-045cc739,83,Hunt-Harrison Gourmet Mix,Food & Beverage,1,40.45,0.0,40.45
TXN-045cc739,119,Weeks and Sons Organic Mix,Food & Beverage,5,9.99,7.49,42.46
TXN-6c054848,193,Outdoor Champion,Sports,1,261.49,0.0,261.49
TXN-6c054848,107,Designer Men Line,Clothing,4,50.96,20.38,183.46
TXN-6c054848,132,DarkOrchid Kids Pants,Clothing,1,285.09,0.0,285.09
TXN-6c054848,177,Designer Women Line,Clothing,3,94.52,0.0,283.56
TXN-6c054848,48,Team Sports Champion,Sports,2,275.88,0.0,551.76
TXN-6c054848,104,Modern Decor Piece,Home & Garden,4,891.5,713.2,2852.8
TXN-036d221a,82,PowderBlue Decor,Home & Garden,5,1471.55,1103.66,6254.09
TXN-036d221a,39,Riddle Ltd Tablets,Electronics,5,1038.89,1038.89,4155.56
TXN-036d221a,176,Apparel Champion,Sports,3,194.64,0.0,583.92
TXN-8d767dc1,133,Cooper Inc Pantry Mix,Food & Beverage,3,15.71,0.0,47.13
TXN-8d767dc1,153,Hill-Holden Fragrances Collection,Beauty,2,50.77,15.23,86.31
TXN-8d767dc1,119,Weeks and Sons Organic Mix,Food & Beverage,1,9.99,1.5,8.49
TXN-8d767dc1,72,Team Sports Champion,Sports,5,352.87,88.22,1676.13
TXN-8d767dc1,69,Designer Women Line,Clothing,5,90.42,0.0,452.1
TXN-6ed74cb4,33,The During Author,Books,2,48.82,14.65,82.99
TXN-6ed74cb4,12,The Among Visit,Books,5,39.59,0.0,197.95
TXN-6ed74cb4,191,Bell PLC Tools Essentials,Beauty,4,175.9,0.0,703.6
TXN-6ed74cb4,30,Premium Smartphones Pro,Electronics,3,700.44,315.2,1786.12
TXN-6ed74cb4,165,Modern Outdoor Piece,Home & Garden,1,1298.96,0.0,1298.96
TXN-6ed74cb4,27,Designer Shoes Style,Clothing,3,90.58,0.0,271.74
TXN-6ed74cb4,62,Khaki Lighting,Home & Garden,2,566.15,169.84,962.46
TXN-6ed74cb4,5,Modern Lighting Piece,Home & Garden,1,1330.47,266.09,1064.38
TXN-6ed74cb4,160,PaleTurquoise Lighting,Home & Garden,3,809.55,121.43,2307.22
TXN-6ed74cb4,37,"Simmons, Murray and Salinas Organic Mix",Food & Beverage,1,45.33,0.0,45.33
TXN-5a92f1c1,78,Polarized uniform solution,Books,1,36.94,5.54,31.4
TXN-5a92f1c1,82,PowderBlue Decor,Home & Garden,1,1471.55,0.0,1471.55
TXN-5a92f1c1,77,Pro Equipment Equipment,Sports,4,382.4,76.48,1453.12
TXN-5a92f1c1,163,Designer Accessrories Style,Clothing,4,133.45,0.0,533.8
TXN-5a92f1c1,125,Advanced analyzing flexibility,Books,4,20.84,4.17,79.19
TXN-633dfd2f,67,Organic Pantry,Food & Beverage,5,95.07,71.3,404.05
TXN-633dfd2f,168,Luxury Haircare,Beauty,2,155.13,0.0,310.26
TXN-633dfd2f,159,Designer Kids Style,Clothing,4,281.4,0.0,1125.6
TXN-633dfd2f,123,GreenYellow Decor,Home & Garden,1,276.78,0.0,276.78
TXN-633dfd2f,165,Modern Outdoor Piece,Home & Garden,1,1298.96,0.0,1298.96
TXN-633dfd2f,25,Torres and Sons Beverages Mix,Food & Beverage,3,42.17,0.0,126.51
TXN-633dfd2f,157,Luxury Fragrances,Beauty,1,109.88,0.0,109.88
TXN-633dfd2f,137,Johnson Group Laptops,Electronics,2,1642.57,164.26,3120.88
TXN-a9710bf2,51,Outdoor Champion,Sports,3,434.76,130.43,1173.85
TXN-a9710bf2,71,The Writer Voice,Books,5,34.14,8.54,162.16
TXN-f7ee6057,13,Organic Beverages,Food & Beverage,5,52.25,13.06,248.19
TXN-f7ee6057,25,Torres and Sons Beverages Mix,Food & Beverage,2,42.17,0.0,84.34
TXN-f7ee6057,101,Modern Decor Set,Home & Garden,1,1452.95,0.0,1452.95
TXN-0fd9140f,55,DarkOrchid Kids Dress,Clothing,5,45.81,0.0,229.05
TXN-0fd9140f,84,Turner-Reese Gourmet Mix,Food & Beverage,3,12.67,0.0,38.01
TXN-0fd9140f,153,Hill-Holden Fragrances Collection,Beauty,2,50.77,0.0,101.54
TXN-0fd9140f,109,Barber-Benitez Skincare Essentials,Beauty,1,69.38,3.47,65.91
TXN-0fd9140f,175,Designer Accessrories Line,Clothing,5,158.02,79.01,711.09
TXN-0fd9140f,190,FireBrick Accessrories Dress,Clothing,4,58.66,0.0,234.64
TXN-0fd9140f,192,Designer Women Line,Clothing,1,108.51,0.0,108.51
TXN-0fd9140f,30,Premium Smartphones Pro,Electronics,1,700.44,35.02,665.42
TXN-0fd9140f,151,The Material Worker,Books,1,32.23,0.0,32.23
TXN-f1628697,73,Smartphones X,Electronics,1,496.4,0.0,496.4
TXN-f1628697,6,Brennan-Garrison Snacks Mix,Food & Beverage,2,39.87,11.96,67.78
TXN-7b1d87fc,125,Advanced analyzing flexibility,Books,3,20.84,12.5,50.02
TXN-7b1d87fc,160,PaleTurquoise Lighting,Home & Garden,4,809.55,161.91,3076.29
TXN-3c79aa84,94,Black Kitchen,Home & Garden,4,1126.27,0.0,4505.08
TXN-3c79aa84,184,Luxury Haircare,Beauty,3,176.58,26.49,503.25
TXN-3c79aa84,34,Outdoor Champion,Sports,3,140.73,0.0,422.19
TXN-3c79aa84,46,Taylor-Moore Beverages Mix,Food & Beverage,4,84.47,0.0,337.88
TXN-3c79aa84,1,Johnson-Davis Skincare Kit,Beauty,3,14.75,2.21,42.04
TXN-3c79aa84,78,Polarized uniform solution,Books,4,36.94,0.0,147.76
TXN-3c79aa84,106,Taylor and Sons Smartphones,Electronics,2,1997.24,798.9,3195.58
TXN-3c79aa84,43,"Hodges, Sanchez and Smith Tools Kit",Beauty,3,46.94,14.08,126.74
TXN-3c79aa84,134,Modern Decor Set,Home & Garden,1,1454.99,0.0,1454.99
TXN-88d13329,177,Designer Women Line,Clothing,5,94.52,23.63,448.97
TXN-88d13329,153,Hill-Holden Fragrances Collection,Beauty,5,50.77,0.0,253.85
TXN-88d13329,193,Outdoor Champion,Sports,5,261.49,0.0,1307.45
TXN-88d13329,9,Equipment Champion,Sports,4,443.49,354.79,1419.17
TXN-88d13329,38,Jackson-Ellis Pantry Mix,Food & Beverage,5,69.63,17.41,330.74
TXN-88d13329,141,Monitored maximized Local Area Network,Books,5,37.33,28.0,158.65
TXN-0262fa70,100,LavenderBlush Furniture,Home & Garden,1,1041.62,52.08,989.54
TXN-0262fa70,194,Farley-Ford Laptops,Electronics,1,1177.71,117.77,1059.94
TXN-0262fa70,68,Pro Equipment Gear,Sports,5,455.17,227.59,2048.26
TXN-0262fa70,160,PaleTurquoise Lighting,Home & Garden,5,809.55,607.16,3440.59
TXN-0262fa70,50,Modern Outdoor Piece,Home & Garden,5,1091.79,0.0,5458.95
TXN-79765730,99,SpringGreen Lighting,Home & Garden,2,640.31,256.12,1024.5
TXN-79765730,14,Pro Fitness Kit,Sports,2,64.82,0.0,129.64
TXN-79765730,126,"Vasquez, Pope and Cook Snacks Mix",Food & Beverage,1,62.66,3.13,59.53
TXN-9af508bc,52,Pro Team Sports Kit,Sports,5,378.48,0.0,1892.4
TXN-9af508bc,132,DarkOrchid Kids Pants,Clothing,3,285.09,128.29,726.98
TXN-9af508bc,150,Luxury Makeup,Beauty,1,191.03,0.0,191.03
TXN-094c82c5,137,Johnson Group Laptops,Electronics,5,1642.57,410.64,7802.21
TXN-094c82c5,166,Upgradable interactive data-warehouse,Books,1,27.44,5.49,21.95
TXN-094c82c5,79,White Accessrories Dress,Clothing,5,280.81,140.41,1263.64
TXN-094c82c5,33,The During Author,Books,5,48.82,48.82,195.28
TXN-094c82c5,104,Modern Decor Piece,Home & Garden,4,891.5,0.0,3566.0
TXN-4c9b6b96,99,SpringGreen Lighting,Home & Garden,1,640.31,0.0,640.31
TXN-4c9b6b96,100,LavenderBlush Furniture,Home & Garden,5,1041.62,1041.62,4166.48
TXN-4c9b6b96,30,Premium Smartphones Pro,Electronics,1,700.44,140.09,560.35
TXN-4c9b6b96,61,Eaton-Smith Beverages Mix,Food & Beverage,3,69.99,41.99,167.98
TXN-4c9b6b96,143,Premium Tablets Pro,Electronics,5,1587.61,0.0,7938.05
TXN-4c9b6b96,26,DarkTurquoise Kids Dress,Clothing,4,83.03,0.0,332.12
TXN-4c9b6b96,170,Designer Shoes Collection,Clothing,4,160.1,96.06,544.34
TXN-4c9b6b96,151,The Material Worker,Books,4,32.23,12.89,116.03
TXN-4c9b6b96,140,Modern Decor Set,Home & Garden,5,465.7,116.43,2212.07
TXN-4c9b6b96,8,Mccarthy Inc Snacks Mix,Food & Beverage,1,25.22,0.0,25.22
TXN-356050a0,45,Luxury Tools,Beauty,1,197.7,9.88,187.82
TXN-356050a0,65,Designer Kids Line,Clothing,3,27.97,12.59,71.32
TXN-356050a0,25,Torres and Sons Beverages Mix,Food & Beverage,2,42.17,0.0,84.34
TXN-356050a0,127,Proactive explicit strategy,Books,4,48.1,0.0,192.4
TXN-356050a0,110,Accessories Plus,Electronics,3,238.3,0.0,714.9
TXN-356050a0,157,Luxury Fragrances,Beauty,3,109.88,65.93,263.71
TXN-356050a0,134,Modern Decor Set,Home & Garden,3,1454.99,0.0,4364.97
TXN-b3ecac60,175,Designer Accessrories Line,Clothing,2,158.02,0.0,316.04
TXN-b3ecac60,83,Hunt-Harrison Gourmet Mix,Food & Beverage,3,40.45,18.2,103.15
TXN-90392272,10,Pro Apparel Gear,Sports,5,205.71,154.28,874.27
TXN-90392272,58,Luxury Tools,Beauty,1,193.44,0.0,193.44
TXN-90392272,67,Organic Pantry,Food & Beverage,4,95.07,0.0,380.28
TXN-90392272,5,Modern Lighting Piece,Home & Garden,4,1330.47,798.28,4523.6
TXN-90392272,190,FireBrick Accessrories Dress,Clothing,4,58.66,46.93,187.71
TXN-90392272,21,Modern Outdoor Piece,Home & Garden,5,389.71,389.71,1558.84
TXN-90392272,138,Premium Tablets Pro,Electronics,3,487.85,292.71,1170.84
TXN-cc597a27,41,Outdoor Champion,Sports,5,260.48,65.12,1237.28
TXN-cc597a27,94,Black Kitchen,Home & Garden,2,1126.27,450.51,1802.03
TXN-cc597a27,150,Luxury Makeup,Beauty,5,191.03,95.52,859.63
TXN-cc597a27,171,The Hit Apply,Books,1,19.76,0.0,19.76
TXN-cc597a27,117,Gold Furniture,Home & Garden,2,346.37,138.55,554.19
TXN-ef4188df,10,Pro Apparel Gear,Sports,1,205.71,0.0,205.71
TXN-ef4188df,27,Designer Shoes Style,Clothing,2,90.58,0.0,181.16
TXN-ef4188df,84,Turner-Reese Gourmet Mix,Food & Beverage,3,12.67,7.6,30.41
TXN-ef4188df,40,Outdoor Champion,Sports,4,311.6,124.64,1121.76
TXN-ef4188df,159,Designer Kids Style,Clothing,4,281.4,168.84,956.76
TXN-ef4188df,12,The Among Visit,Books,1,39.59,5.94,33.65
TXN-ef4188df,21,Modern Outdoor Piece,Home & Garden,1,389.71,0.0,389.71
TXN-ef4188df,184,Luxury Haircare,Beauty,3,176.58,26.49,503.25
TXN-76b71868,67,Organic Pantry,Food & Beverage,5,95.07,47.53,427.82
TXN-76b71868,13,Organic Beverages,Food & Beverage,3,52.25,0.0,156.75
TXN-76b71868,104,Modern Decor Piece,Home & Garden,2,891.5,356.6,1426.4
TXN-76b71868,114,Luxury Skincare,Beauty,3,27.43,12.34,69.95
TXN-76b71868,107,Designer Men Line,Clothing,1,50.96,0.0,50.96
TXN-76b71868,143,Premium Tablets Pro,Electronics,1,1587.61,79.38,1508.23
TXN-76b71868,142,Crimson Furniture,Home & Garden,1,1431.04,0.0,1431.04
TXN-76b71868,29,The Minute Visit,Books,5,37.29,37.29,149.16
TXN-e26473d5,145,Organic Beverages,Food & Beverage,3,88.92,40.01,226.75
TXN-e26473d5,10,Pro Apparel Gear,Sports,4,205.71,82.28,740.56
TXN-e26473d5,23,Organic Gourmet,Food & Beverage,1,30.67,6.13,24.54
TXN-e26473d5,193,Outdoor Champion,Sports,1,261.49,13.07,248.42
TXN-a92a46b2,72,Team Sports Champion,Sports,2,352.87,0.0,705.74
TXN-7bc74c07,49,LavenderBlush Kitchen,Home & Garden,4,1135.14,227.03,4313.53
TXN-7bc74c07,86,Cameras Max,Electronics,3,183.42,27.51,522.75
TXN-7bc74c07,139,Designer Accessrories Style,Clothing,3,142.85,0.0,428.55
TXN-7bc74c07,191,Bell PLC Tools Essentials,Beauty,4,175.9,0.0,703.6
TXN-7bc74c07,73,Smartphones X,Electronics,5,496.4,496.4,1985.6
TXN-2c1cbb30,44,Organic Snacks,Food & Beverage,3,78.51,23.55,211.98
TXN-2c1cbb30,8,Mccarthy Inc Snacks Mix,Food & Beverage,5,25.22,12.61,113.49
TXN-2c1cbb30,84,Turner-Reese Gourmet Mix,Food & Beverage,3,12.67,0.0,38.01
TXN-2c1cbb30,60,SandyBrown Kitchen,Home & Garden,1,523.7,26.19,497.51
TXN-2c1cbb30,46,Taylor-Moore Beverages Mix,Food & Beverage,1,84.47,0.0,84.47
TXN-2c1cbb30,156,Fitness Champion,Sports,3,186.84,84.08,476.44
TXN-2c1cbb30,185,Designer Shoes Collection,Clothing,3,148.39,89.03,356.14
TXN-2c1cbb30,31,Premium Smartphones Pro,Electronics,3,1892.85,0.0,5678.55
TXN-2c1cbb30,78,Polarized uniform solution,Books,3,36.94,0.0,110.82
TXN-1db21a3a,181,Mayer and Sons Tools Essentials,Beauty,5,52.88,13.22,251.18
TXN-664085d3,177,Designer Women Line,Clothing,4,94.52,0.0,378.08
TXN-c5e5a3e6,186,Tablets Plus,Electronics,5,1592.0,1194.0,6766.0
TXN-459bb495,145,Organic Beverages,Food & Beverage,5,88.92,66.69,377.91
TXN-459bb495,83,Hunt-Harrison Gourmet Mix,Food & Beverage,4,40.45,24.27,137.53
TXN-459bb495,137,Johnson Group Laptops,Electronics,3,1642.57,492.77,4434.94
TXN-459bb495,34,Outdoor Champion,Sports,3,140.73,84.44,337.75
TXN-085ab4ed,183,"Garza, Black and Huerta Snacks Mix",Food & Beverage,3,66.27,0.0,198.81
TXN-085ab4ed,159,Designer Kids Style,Clothing,4,281.4,0.0,1125.6
TXN-085ab4ed,84,Turner-Reese Gourmet Mix,Food & Beverage,3,12.67,5.7,32.31
TXN-8b445dbe,82,PowderBlue Decor,Home & Garden,1,1471.55,0.0,1471.55
TXN-8b445dbe,100,LavenderBlush Furniture,Home & Garden,3,1041.62,0.0,3124.86
TXN-8b445dbe,54,Pro Fitness Kit,Sports,3,286.35,42.95,816.1
TXN-8b445dbe,40,Outdoor Champion,Sports,3,311.6,0.0,934.8
TXN-8b445dbe,75,"Mahoney, Hill and Maxwell Beverages Mix",Food & Beverage,3,34.99,10.5,94.47
TXN-8b445dbe,143,Premium Tablets Pro,Electronics,3,1587.61,238.14,4524.69
TXN-341d8a45,71,The Writer Voice,Books,5,34.14,17.07,153.63
TXN-341d8a45,140,Modern Decor Set,Home & Garden,1,465.7,23.29,442.41
TXN-341d8a45,93,Smith-Cooper Makeup Collection,Beauty,2,129.37,25.87,232.87
TXN-341d8a45,143,Premium Tablets Pro,Electronics,1,1587.61,317.52,1270.09
TXN-341d8a45,200,Pearson Group Tools Kit,Beauty,4,70.59,28.24,254.12
TXN-341d8a45,63,LightGoldenRodYellow Decor,Home & Garden,3,198.57,29.79,565.92
TXN-341d8a45,117,Gold Furniture,Home & Garden,1,346.37,69.27,277.1
TXN-341d8a45,47,Modern Kitchen Piece,Home & Garden,2,1341.68,0.0,2683.36
TXN-341d8a45,159,Designer Kids Style,Clothing,2,281.4,0.0,562.8
TXN-341d8a45,182,The Hot Prepare,Books,4,23.31,9.32,83.92
TXN-f735416f,56,"Moon, Farmer and Hill Organic Mix",Food & Beverage,1,85.48,4.27,81.21
TXN-f735416f,61,Eaton-Smith Beverages Mix,Food & Beverage,3,69.99,31.5,178.47
TXN-f735416f,76,Premium Accessories Pro,Electronics,2,1736.58,0.0,3473.16
TXN-142823bb,138,Premium Tablets Pro,Electronics,2,487.85,97.57,878.13
TXN-142823bb,196,Hopkins-Cook Tools Essentials,Beauty,2,35.27,3.53,67.01
TXN-142823bb,42,Organic Beverages,Food & Beverage,1,68.26,0.0,68.26
TXN-142823bb,164,MediumSlateBlue Kids Dress,Clothing,5,161.77,40.44,768.41
TXN-ccfb959c,27,Designer Shoes Style,Clothing,4,90.58,0.0,362.32
TXN-ccfb959c,15,Lawson LLC Snacks Mix,Food & Beverage,1,97.86,9.79,88.07
TXN-ccfb959c,115,Pope-Hobbs Pantry Mix,Food & Beverage,2,60.83,18.25,103.41
TXN-ccfb959c,179,Team Sports Champion,Sports,3,477.76,0.0,1433.28
TXN-ccfb959c,194,Farley-Ford Laptops,Electronics,3,1177.71,706.63,2826.5
TXN-ccfb959c,120,Roberts Group Fragrances Collection,Beauty,5,65.01,0.0,325.05
TXN-ccfb959c,156,Fitness Champion,Sports,1,186.84,28.03,158.81
TXN-ccfb959c,65,Designer Kids Line,Clothing,1,27.97,4.2,23.77
TXN-c39bc856,108,Luxury Skincare,Beauty,2,172.03,0.0,344.06
TXN-c39bc856,92,Luxury Fragrances,Beauty,4,168.24,67.3,605.66
TXN-c39bc856,100,LavenderBlush Furniture,Home & Garden,5,1041.62,0.0,5208.1
TXN-c39bc856,199,Luxury Skincare,Beauty,2,56.5,0.0,113.0
TXN-c39bc856,30,Premium Smartphones Pro,Electronics,1,700.44,0.0,700.44
TXN-7395979d,47,Modern Kitchen Piece,Home & Garden,3,1341.68,201.25,3823.79
TXN-7395979d,53,Modern Decor Set,Home & Garden,2,982.21,0.0,1964.42
TXN-7395979d,49,LavenderBlush Kitchen,Home & Garden,4,1135.14,0.0,4540.56
TXN-7395979d,146,Gibbs-Howard Snacks Mix,Food & Beverage,2,86.98,0.0,173.96
TXN-7395979d,160,PaleTurquoise Lighting,Home & Garden,4,809.55,0.0,3238.2
TXN-7395979d,195,SeaShell Women Jacket,Clothing,2,233.26,0.0,466.52
TXN-7395979d,169,The Various Picture,Books,2,39.4,0.0,78.8
TXN-7395979d,77,Pro Equipment Equipment,Sports,1,382.4,38.24,344.16
TXN-7395979d,54,Pro Fitness Kit,Sports,5,286.35,0.0,1431.75
TXN-bbe9da28,23,Organic Gourmet,Food & Beverage,4,30.67,18.4,104.28
TXN-56baf6ad,164,MediumSlateBlue Kids Dress,Clothing,1,161.77,24.27,137.5
TXN-56baf6ad,40,Outdoor Champion,Sports,1,311.6,46.74,264.86
TXN-56baf6ad,166,Upgradable interactive data-warehouse,Books,1,27.44,0.0,27.44
TXN-56baf6ad,125,Advanced analyzing flexibility,Books,1,20.84,1.04,19.8
TXN-56baf6ad,67,Organic Pantry,Food & Beverage,4,95.07,19.01,361.27
TXN-56baf6ad,123,GreenYellow Decor,Home & Garden,1,276.78,27.68,249.1
TXN-56baf6ad,156,Fitness Champion,Sports,3,186.84,28.03,532.49
TXN-56baf6ad,188,Modern Kitchen Set,Home & Garden,2,882.04,0.0,1764.08
TXN-56baf6ad,17,Pro Fitness Gear,Sports,1,131.47,0.0,131.47
TXN-56baf6ad,86,Cameras Max,Electronics,4,183.42,110.05,623.63
TXN-c7a366d4,123,GreenYellow Decor,Home & Garden,2,276.78,27.68,525.88
TXN-c7a366d4,189,Gainsboro Accessrories Shirt,Clothing,1,210.53,21.05,189.48
TXN-c7a366d4,176,Apparel Champion,Sports,5,194.64,0.0,973.2
TXN-c7a366d4,147,CornflowerBlue Accessrories Shirt,Clothing,3,212.24,0.0,636.72
TXN-c7a366d4,36,Allen-Hopkins Pantry Mix,Food & Beverage,1,35.12,1.76,33.36
TXN-c7a366d4,108,Luxury Skincare,Beauty,2,172.03,34.41,309.65
TXN-c7a366d4,122,Ellis Inc Cameras,Electronics,2,1284.79,513.92,2055.66
TXN-c7a366d4,26,DarkTurquoise Kids Dress,Clothing,3,83.03,49.82,199.27
TXN-c7a366d4,109,Barber-Benitez Skincare Essentials,Beauty,5,69.38,0.0,346.9
TXN-c7a366d4,96,Miller Group Pantry Mix,Food & Beverage,3,38.48,17.32,98.12
TXN-00790a23,171,The Hit Apply,Books,2,19.76,5.93,33.59
